Category,Prompt,Generated Text,i,MAX_LEN,simple_ttr,root_ttr,log_ttr,mass_ttr,msttr,mattr,hdd,mtld,mtld_ma_wrap,mtld_ma_bid
Indian defence,"Indian defence budget 2017-18: A look at the $44-billion allocation
The Modi government is likely to announce the budget tomorrow
Defence minister Nirmala Sitharaman is expected to introduce the defence allocation for 12.7 % of the country’s (India’ s) GDP, which will be around US$ 44.9 billion. This will translate into a 9% increase of 1.5 trillion rupees.
India is the fifth largest defence spender in the world. The budget has been prepared in sync with the government’ strategic vision for the Indian military. It is to be noted that 70% percent of India’ military expenditure is on salaries and pensions. With the rising cost of living and the growing inflation, the increase in military salaries is a welcome move. There has also been an increase to the capital expenditure and modernization. In total, 2.1 lakh crores will go",92,194,,0.5783132530120482,7.451045046780795,0.8928714974366619,0.04825373284321157,0.8799999999999999,0.8698591549295775,0.7955541385158346,65.71441044677766,70.52409638554217,62.91012396694215
Indian defence,"Indian defence forces on Saturday shot dead a militant after he tried to breach the Line of Control (LoC) in the Poonch district, officials said.
The incident comes days after a terrorist was killed by the forces after infiltrating into Jammu and Kashmir from Pakistani territory along the LoC. The terrorists had tried the enter on Thursday in a bid to disrupt the Amarnath yatra, a Hindu pilgrimage to the cave shrine of Amaranth.",93,200,,0.7160493827160493,6.444444444444445,0.9239936264205301,0.03982550181301831,0.8933333333333332,0.884912280701755,0.8037558033315512,80.43652173913043,75.8641975308642,76.375
Indian defence,"Indian defence minister Arun Jaitley said that he was unaware of the alleged 'fake encounter' in which two people were shot dead in Jammu and Kashmir last month.
Arun, who is on a visit to J&K, said there was no information on the killings of two suspected militants in a joint operation by the army and special forces, reported the NDTV. ""I am not aware of any fake encounter, I will take a note of it,"" Jitley stated, when asked about the incident.",94,196,,0.6701030927835051,6.599750073368524,0.912492021793536,0.04404531063996766,0.8933333333333334,0.8871232876712334,0.8053460267706385,69.58427412943234,72.69072164948453,68.65453384418902
Indian defence,"Indian defence minister Rajnath Singh has announced that he has approved the procurement of 111 new Rafale fighter jets, a deal valued at more than $9 billion. The government will be acquiring these aircraft under the ""Make in India"" programme, according to an official government statement.
The Indian government and the French government have been in negotiations since September 2015 to acquire the Rafales, but it took months for the deal to materialise. India is the biggest foreign buyer of the fighter jet. This deal will help the government save around 50 billion rupees ($760 million) and also give employment to thousands of workers across the country. [1]
Background
India signed a letter of intent to procure 126 Rafals from France in 2007. A deal was inked for 18 Rafal jets for an estimated 2.3 billion Euros (Rs.20,000 crores at that time),",95,191,,0.6181818181818182,7.940689230447534,0.9058014498833101,0.04247992431353683,0.9066666666666666,0.9063829787234036,0.8337336557616132,98.21418912273799,91.24848484848485,70.8328673772497
Indian defence,"Indian defence minister Rajnath Singh on Sunday visited the Sino-India Border in Arunachal Pradesh and laid the foundation stone for an Indo-Tibetan Border Police (ITBP) training campus in Changlang district, about 200 kms from Arunchal's state capital Itanagar.
He said the ""state-of-the-art"" complex will be built at an estimated cost of nearly Rs 400 crore to facilitate training and acclimatisation of ITBP personnel for deployment in the high altitude terrain. It will have a 100-bed hospital for treating the sick and injured. The campus, which will also have an indoor stadium, is expected to be completed in three years. “The new training camp will provide facilities such as indoor/outdoor shooting, swimming pool, gymnasium, and a stadium,” Singh said. ITBPs are the border guarding force of the Indian government, tasked with maintaining the Line of Actual Control with",96,197,,0.6337209302325582,8.311172083126955,0.911384733555521,0.039639516360018744,0.8999999999999999,0.8975675675675672,0.8324137393576733,90.11564527235168,86.54069767441861,69.91385135135135
Indian defence,"Indian defence minister to visit China in 'weeks'
China is set to receive a delegation led by India's defence secretary this week to begin a strategic dialogue and to resolve a border dispute, state media said on Monday.
Indian Defence Secretary Pradeep Kumar, who visited China last year for a similar meeting, is expected to arrive in Beijing ""in the coming weeks"", the official Xinhua news agency said. The meeting is due to take place on the sidelines of a regional security conference in Laos. (Full Story)",97,195,,0.6699029126213593,6.798772019333623,0.9135607530343635,0.04294398270495897,0.87,0.8784810126582286,0.8129046780364232,70.72009569377991,74.35922330097087,64.9579326923077
Indian defence,"Indian defence forces are currently involved in several operations against terrorist groups and the Pakistani-based Jaish-e-Mohammad. The Indian government has also been trying to get Pakistan banned from the United Nations Security Council (UNSC).
On the 27th of February, Indian Air Force – IAF carried out air strikes against ‘terror camps’ and launch pads used by terrorists in Pakistan.
The strike was carried under the auspices of Operation Kargil. It resulted in the deaths of 300 terrorists and Pakistani soldiers. A few of them managed to escape. They are now on the run, and Indian forces have been chasing them since 2nd March 2019. According to the I AF spokesperson, they are in “a state of shock” and are fleeing the border. 100 terrorists have already surrendered, he said.",98,188,,0.6089743589743589,7.606087305741639,0.9017835132453337,0.04478381521431102,0.8866666666666666,0.8845454545454551,0.8042156106489495,73.85106382978724,68.08974358974359,62.13974056603774
Indian defence,"Indian defence minister Rajnath Singh on Tuesday said that it was “a matter of great satisfaction” that the country’s defence budget increased by nearly 7 percent from the previous fiscal, a clear indication of New Delhi’S resolve to increase spending on the military to counter growing threats.
In a tweet, Singh said India’ Defence Budget of 2021-22 has been increased to Rs.3.29 lakh crore (Rs.32,900 crore).
It is a matter for great pride and a reflection of commitment of govt to enhance the capability of Armed Forces and strengthen their combat effectiveness, the minister said.",99,192,,0.6607142857142857,6.992342750670703,0.91216829983533,0.04286108124806706,0.9199999999999999,0.9168181818181825,0.8245025995283215,78.34423897581793,77.41071428571429,86.5
Indian defence,"Indian defence minister Rajnath Singh on Tuesday visited the Siachen Glacier to take stock of the security situation in the world's highest battlefield amid reports of a possible attack on an Indian Army post.
The glacier, which forms a natural barrier between India' s Kashmir region and Pakistan, has been witnessing heavy snowfall and high-intensity shelling and firing in recent days, officials said. The glacier is around 70 km from Ladakh town of Jammu and Kashmir.",100,181,,0.7586206896551724,7.075942729929445,0.938141724082003,0.031893612726184455,0.9199999999999999,0.9231746031746042,0.8563690652442845,100.91999999999999,92.0,0.0
Indian defence,"Indian defence minister AK Antony on Thursday said the government is considering the setting up of special tribunals to try cases of sexual harassment of women in armed forces. He also said that the army was doing the best it can do to protect women from harassment.
""This is a very sensitive issue. The army is doing its best but we will definitely have to look at the issue of setting aside special courts to deal with this [sexual harassment], which is prevalent in all walks of life, the civil society and armed services,"" said Antoni in an interview to IBN7 television, reported the Hindustan Times. Antonia also added that it is an internal matter, and the military has been doing everything it could to ensure safety of soldiers' families. ""We have taken care that there is no sexual discrimination in the armed force.""
The statement came after a 19-year-old woman in",101,183,,0.5738636363636364,7.613161450588532,0.8925896533613011,0.047833329189478746,0.9142857142857143,0.9034210526315781,0.810027557845777,72.95052590572652,73.38636363636364,70.85882352941177
Indian defence,"Indian defence budget 2018-19: A boost to Indian defence industry
New Delhi, July 11 (IANS) India's defence outlay, pegged to be at the highest-ever for any country in the Asia-Pacific region, will provide impetus to its domestic defence and aerospace manufacturing and will have a positive impact in boosting employment for millions across the country, said industry experts on Wednesday.The government' …Read More »",102,182,,0.7349397590361446,6.695619859371111,0.93030598499527,0.036316403840783565,0.8933333333333332,0.9138983050847463,0.8385021567752498,85.33909090909091,83.55421686746988,71.96428571428572
Indian defence,"Indian defence minister Manohar Parrikar today arrived in Jammu to review security situation in the state, which witnessed a spate of attacks on security forces in last one week.
The minister arrived at Jai Prakash Narayan International Airport, where he was received by the army chief general Dalbir Singh Suhag, army commander, general officer commanding of the J&K-based 15 Corps, Lieutenant General Ranbir Chauhan and top army officials. Parikkar was accompanied by National Security Advisor Ajit Doval. The defence secretary and senior army officers were also present. Later the minister left for Srinagar from where it will be taken by a helicopter to Uri sector in Baramulla district. After a visit to the Army’s 13 Corps headquarters the defence chief and the senior military brass will brief the Defence Minister over the situation.",103,185,,0.6554054054054054,7.973350884309829,0.9154526019479083,0.03895723610306843,0.9039999999999999,0.9045161290322578,0.8351163827024558,94.04197324636414,95.37837837837837,99.59814814814814
Indian defence,"Indian defence forces have been working tirelessly to secure the border of the landlocked country of Nepal, which borders China in the west and India in South. The border has been a cause of concern for the defence officials as the neighbouring country has long held the belief that the country is a part of it. Nepal and China have long-standing disputes over the ‘Tibetan corridor’.
In order to tackle this, India has taken various steps. In a bid to ensure that no infiltration is made from Nepal into India, the Indian army is constructing a 200-km fence on the Nepal side of its border. This fence is expected to be completed in four years.
The army’s efforts were highlighted by the Chief of Army Staff, General Bipin Rawat, during the inauguration of a military hospital in Pokhara. He said, “The Indian Army has built a fence from the northernmost end to the southernmost on all the borders, but this is the longest and the most",104,199,,0.5052631578947369,6.964572001056112,0.8698927484791289,0.05709579634519001,0.8742857142857143,0.8530120481927712,0.7464113900551473,49.486579275905115,52.68421052631579,52.92460317460318
Indian defence,"Indian defence forces and civilians in Jammu & Kashmir are celebrating the 69th Republic Day in the most normal way possible — in spite of the ongoing lockdown – with the usual pomp and pageantry, including a fly past by aircraft of all types.
The ‘Azadi’ rally is being taken out at the Parade Ground here in Srinagar, with Chief Minister Mehbooba Mufti, who was earlier scheduled to flag off the rally but is not present due to Covid-19, watching it from the lawns of her Hazratbal residence. A large number of troops from various arms of services have also joined in.",105,181,,0.7232142857142857,7.653780578436851,0.9313235574572231,0.03351348747816003,0.91,0.8822727272727282,0.8357642459466639,112.65032258064517,110.3125,104.375
Indian defence,"Indian defence minister A K Antony, who is visiting Pakistan for the first time, was received by Pakistan’s army chief Ashfaq Parvez Kayani at an official function held at the General Post Office (GPO).
The function was also attended by Kayanis’ Afghan counterpart General Ashraf Wali Khan.
Antony arrived on Wednesday morning. After the customary welcome, the Pakistan military chiefs were seen guiding him in the GPO. Later, Kayiani took him to the army headquarters. The visiting dignitaries were given a 21-gun salute.",106,198,,0.6831683168316832,6.8657566124489255,0.9174422399472292,0.0411898815891806,0.88,0.8753246753246757,0.8070571197494703,74.38492690910101,74.45544554455445,70.31634182908546
Indian defence,"Indian defence minister, A K Antony, said on Tuesday that ""a large number of troops"" have been deployed to prevent any 'incursion into India' by Chinese troops along the Line of Actual Control(LAC) in the Ladakh region, where a standoff has been taking place since April 15.
Antony said he has given directions to the army to ‘be alert and prepared to meet any challenge from the Chinese side’.
“Our soldiers are alert. They are prepared. We have deployed a large numbers of our troops in Ladhak,” he said, addressing media persons after a high level meeting at Delhi’s South Block.The defence ministry also said that a senior military officer has gone to Ladakhi-Tibetan areas to assess the situation there. The meeting, chaired by Prime Minister Manmohan Singh, is understood to have discussed the stand-off in eastern Lad",107,184,,0.5892857142857143,7.638015823123549,0.8967900376750387,0.04638005295376995,0.9133333333333334,0.8980555555555555,0.8117324091873936,87.09150433786218,77.54166666666667,69.16434320206956
Indian defence,"Indian defence minister Rajnath Singh and his Pakistani counterpart Chaudhry Asif are expected to meet on Thursday to discuss ways to ease the tension between both sides.
Singh and Asf will meet in Amritsar at 10am and discuss the ways by which they can take relations to ""the next level"".
""The two ministers have decided to hold talks on ways in which both countries can work towards strengthening cooperation on all spheres of common concern,"" said an official statement. The last official meeting between India and Pakistan was on 15 April when the NSA-level talks were held to resolve the issue of civilian deaths across LoC.",108,184,,0.6554621848739496,7.150248276820048,0.911612523294116,0.042585149047450546,0.9199999999999999,0.9077894736842108,0.8270608993679328,74.5153999006458,79.78991596638656,65.16571632216679
Indian defence,"Indian defence is getting a major boost from the indigenous development of “Make in India” products, which are already deployed on the frontlines, and which include the BrahMos missile, the Akash surface to air missile and the Nag (land attack cruise missile)
NEW DELHI: India’s defence production capabilities, including those of the private sector, will play a crucial role in strengthening the country’ s strategic position in the Indo-Pacific region and beyond, a US official said in an interview here.
“I believe that India will be able to fill the gap between what China and Russia can deliver and what the US needs to have in its force structure,” said Mr. Michael J Okuma, Principal Deputy Assistant Secretary of State for Defense Resources and Exports, who is visiting India for talks with senior defence officials of both countries. Mr Okumahas been involved in discussions between India and US on defence trade, he said. He said he is",109,194,,0.6120218579234973,8.279278234691215,0.905751303076499,0.041657783167693016,0.8857142857142858,0.8953459119496855,0.825085816634287,62.8988326848249,75.10382513661202,86.14514321731214
Indian defence,"Indian defence minister Manohar Parrikar said that the Indian military is working on a plan to use “space based systems” to protect its borders from external threats.
“We will have to work on it. There are plans to do that. We have been working very hard on space technology for the past 15 years or so,” Parikkar reportedly said after a meeting with US Defence Secretary Chuck Hagel. The statement comes after reports that India is considering a move to develop an anti missile system in space. India would also reportedly like to collaborate with the US in developing a space-based missile defence system to counter any future threat from China. (ANI)",110,183,,0.6015625,6.80590276892052,0.8952552200992716,0.04970780387786038,0.9039999999999999,0.8969230769230768,0.8117998462241072,72.81132075471697,58.7421875,54.24404761904762
Indian defence,"Indian defence and security company, Bharat Electronics Ltd (BEL) has received a Rs 1,000-crore order from the Indian Navy for the supply of ‘Submarine Data Links’ and 'Underwater Signal Systems' – a key component of the 24-member Integrated Data Link System - an electronic warfare system for submarines.
BHEL will supply 16 submarine data link [SDL] terminals and associated equipment for 11 Project-75-I submarkets to be delivered between 2020 and the second quarter of FY21. The remaining 8 terminals will be supplied by the end of second-quarter FY22.",111,198,,0.7064220183486238,7.375262396202865,0.9259184206543383,0.036360369034437005,0.9099999999999999,0.9011764705882359,0.8397534467492019,86.763353115727,90.95412844036697,78.65789473684211
Indian defence,"Indian defence minister Manohar Parrikar will visit China from May 9. During his visit, he will hold talks with the Chinese leadership including the president and the prime minister, the official Chinese news agency Xinhua said quoting the defence ministry.
The visit comes ahead of the first informal summit between the presidents of India and China at Wuhan on May",112,199,,0.6923076923076923,5.581563056514381,0.9119092800092526,0.04859069500920517,0.88,0.8351219512195126,0.7690071498487542,65.0,54.815384615384616,49.49545454545455
Indian defence,"Indian defence ministry is working on a draft proposal which would recommend the Army to have its own cyber war fighting capability in order to protect its systems from external cyber attacks.
The Ministry is mulling over the proposal to set up its independent cyber wing. The cyber defence wing of the Indian Army is likely to be called the ‘Cyber Command’.
Defence minister A K Antony is also in favour of creating a dedicated cyber warfare unit. However, a final call will be taken after consulting the armed forces. “The proposal is under consideration. Once the government decides on it we will proceed further,” the official quoted above said.",113,187,,0.632,7.065974808899335,0.9049635318247444,0.045322149060142064,0.8720000000000001,0.8451485148514859,0.7918117667197728,65.93851132686083,62.688,43.75259875259876
Indian defence,"Indian defence forces are known for their courage, valour and discipline. They are the ones who protect the borders of the country. The Indian Navy is the navy of India, the Indian Army is an army of Indian and the armed forces of Pakistan are also an armed force. All these armed armies of a country are well respected and admired.
The Indian Armed forces has a rich and colorful past and a bright and glorious future ahead. It was in the year 1612 that a Portuguese named Estevan Gomez landed in Calicut, South India for the purpose of trade. He was accompanied by two other Portuguese sailors named Pedro Alvares and Gaspar de Lins. During his travel, he found that the local rulers of Malabar were not very friendly and had a bad habit of enslaving the people of their kingdom. These rulers were called Zamorins in India. Gomez was not pleased with the Zamorian rulers. So",114,186,,0.5433526011560693,7.146687659935232,0.8816296727941662,0.05289003074617265,0.8533333333333332,0.838389261744966,0.7551046620709316,45.06317101056885,54.4393063583815,51.71414182111201
Indian defence,"Indian defence minister visits Ladakh
Defence minister AK Antony today visited the forward locations in Ladakhi sector as part of a high-level security review in view of the current situation in the state.
Ladakh was on tenterhooks last week after Pakistan occupied forward posts in Chumar, Daulat Beg Oldi sector and Patrolling Point 10 in Pangong Tso lake in an attempt to push ahead its territorial boundary with India. Ladaks, as the region is popularly called, is considered a strategic area as it provides the shortest route to the strategically important Siachen Glacier.",115,183,,0.7378640776699029,7.488502514048628,0.9344091857980624,0.03258624860316011,0.8899999999999999,0.9027848101265831,0.8534940491566609,110.01925925925927,103.66336633663366,0.0
Indian defence,"Indian defence minister A K Antony on Tuesday said that India will take up the issue of terrorism with Pakistan at appropriate levels.
""There will be no change in policy. We will keep up our efforts to address all aspects of security,"" Antomy told reporters. The minister was responding to questions on the reported threat issued by a top Pakistani official that ""Pakistan will respond strongly if India carries out surgical strike or air strike"".
He said India would not respond to such statements but will continue to take appropriate action against the threat to national security. On Tuesday, a Pakistan daily reported that the Pakistan's Inter-Services Intelligence agency (ISI) had issued a warning to Indian agencies about conducting a covert operation on its territory, and warned that Islamabad would respond if New Delhi carried out a surgical or an aerial strike.",116,184,,0.5987654320987654,7.621039752788346,0.8991890623913711,0.04562582147897139,0.9333333333333332,0.9255072463768114,0.8406785326171246,90.64813213399955,95.41358024691358,82.97366522366522
Indian defence,"Indian defence minister Manohar Parrikar and the chief of the Indian Army, General Dalbir Chaudhary, met the US defence secretary, Ashton Carter, at the Pentagon on Monday.
During his visit to the world’s greatest military institution, Mr Parikiar met with Mr Carter as well as the secretary of defence and several top brass. He also had lunch with the senior leadership of DOD (Department of Defence).
The meeting comes amid an ongoing row between India and Pakistan on the issue of terrorism. India accuses Pakistan of aiding and abetting terrorism within its territory, while Pakistan has blamed India for the recent attack on its military base that killed 17 soldiers. The US had recently warned New Delhi that it could face further economic sanctions for its support of Islamabad.",117,199,,0.636986301369863,7.696734764002022,0.9095018602410317,0.04181302485733945,0.8560000000000001,0.8655737704918036,0.8167383136811085,65.07132267387306,68.88356164383562,60.986729019211324
Indian defence,"Indian defence experts, who were present in Washington DC, on 18th July, 2019, to witness the signing the ‘Indo-US agreement on defence cooperation, which is known to be the largest in history, had raised a strong voice that the pact was not in the best interest of India and was being pushed by the US on New Delhi. It was said that India was forced into this agreement by threats, and that is why New Dehli had to sign it. India is already a nuclear weapon country. Why would it then, sign this deal?
It was also reported by an official who was present at the meeting, that New Delh had been pressurized into signing it as the United States was worried about its defence ties with China, as it was concerned that it might not be able to match the Chinese defence industry.
India is also worried by China’s military buildup in Ladakh and Doklam, its increasing naval presence in Indian",118,195,,0.5271739130434783,7.150934873512511,0.8772324705685077,0.0542063596392739,0.8685714285714285,0.8514999999999997,0.7637046553803951,51.858574840303774,56.30978260869565,49.25488374880153
Indian defence,"Indian defence minister visits Pakistan
Defence minister A K Antony arrives at the Wagah border between India and Pakistan.
New Delhi: Defence Minister A.K. Antonym on Saturday left for Pakistan on a two-day official visit to discuss ways to step up bilateral defence cooperation. The visit, during which Antimony will visit Pakistan Army`s headquarters in Rawalpindi, assumes significance in the wake of the recent killing of an Indian soldier by Pakistanis. Pakistan has already rejected the allegations of Indian officials that the Pakistani army killed the soldier along the LoC. India`told Pakistan that it will raise the issue with Pakistan army chief Ashfaq Pervez Kayani during the defence secretary-level meeting. Kayni has been summoned to New Delhi to attend SAARC security meet from September 24-27. Earlier on Friday, Pakistan`sthe Army chief, Gen Ashafq Kayyani, said Pakistan was willing to work for peace and stability in South Asia. ``",119,199,,0.6390532544378699,8.307692307692308,0.9127141659744119,0.0391787579883798,0.8666666666666667,0.8769655172413793,0.8431528101714593,93.807053868894,84.83431952662721,68.0321468654802
Indian defence,"Indian defence ministry has cleared purchase of 400 light utility helicopters and 15 naval multi-role helicopters. The deal is expected to cost around $4 billion or Rs 24,000 crore for the 16 helicopters, the Defence Ministry said here today.
This is the first major purchase after the defence offset policy was introduced in 2005. “The Ministry of Defence, after taking due consultations and after detailed deliberation and approval of the Government, is pleased to inform you that it has approved the proposal for procurement of Light Utility Helicopters (LUH) for Rs.24 000 cr and Naval Utility Naval Helicopter – 11 ‘for Rs, 5,400 cr,” said Raksha Mantri A.K. Antony in a letter written to the Prime Minister’s Office.",120,189,,0.6788321167883211,7.9455262167658764,0.9212636311979877,0.036849165029939464,0.9039999999999999,0.8863716814159293,0.844976974770153,94.60022237129796,92.45255474452554,68.87222222222222
Indian defence,"Indian defence forces have taken a number of initiatives to enhance cooperation between the three defence services and other security agencies of the country.
These initiatives included the “jointness” drive and also the setting apart the National Defence College (NDC) as one of its constituent colleges. The NDC is one among the six constituent institutions of National University of Defence and Security — the first of which was established in Moscow as the USSR Defence Ministry’s military training and education academy. This is now a major training facility for armed forces of many countries. Other colleges and schools include National Security College, National Police College and the Military School of Logistics, as well as NDU and NDMA. NUCES, which has been established under an act of Pakistan’a parliament, also includes an Institute for Conflict Management and Resolution and a Centre of Excellence on Cyber Defence. In short, the NDS is a unique institution in the world and one that has a",121,190,,0.5393258426966292,7.19550421436027,0.8808450116004082,0.05294788896176746,0.8571428571428571,0.8506493506493503,0.7819822115444902,60.87986662939744,58.050561797752806,54.6290650406504
Indian defence,"Indian defence forces on Wednesday successfully conducted a series of test firing of BrahMos supersonic cruise missile off the Odisha coast as part of the ongoing annual military exercise ‘Vayushakti’, Defence sources said.
In the first firing in the series, the missile was launched from a naval warship off Dhamra coast at about 10 am. The missile flew at suhuman speed and hit the designated target off Vishakhapatnam successfully, they said, adding a similar launch from another wars",122,194,,0.6781609195402298,6.325463955542989,0.9130365729812941,0.0448376198902348,0.8533333333333334,0.8622222222222233,0.8036827524874527,68.54453015427771,63.172413793103445,53.915317139001345
Indian defence,"Indian defence minister A.K. Antony arrived in Kabul on Wednesday for an hour-long meeting with Afghan counterparts, as the two nations seek to mend ties after a year of acrimony.
The meeting comes just a day after President Hamid Karzai met Pakistani counterpart Asif Ali Zardari in the Pakistani city of Lahore, which raised hopes of normalising bilateral ties. The Karzi-Zardaris meet was followed by a flurry of phone calls between the three leaders.",123,195,,0.7619047619047619,6.9829724875517565,0.9386267300524292,0.03189415922736127,0.9466666666666667,0.9253333333333343,0.8559661928135817,98.78399999999999,89.0,0.0
Indian defence,"Indian defence forces, the Army, Navy and Air Force, have been using the ‘Kabutar’ as their mascot since the year 2000. 'K.'
KABUTAR.
This 4-legged furry creature is believed to have come from the Tibetan Plateau of the Himalayas and is now found throughout India and Nepal. It has a long history, dating back to 4000 BC when it was used by the ancient people of India. The name ""Khabat"" is a derivative of “Kha” which means dog and ”Bat” means the wild beast. They were also believed by some to be a reincarnation of Lord Hanuman, and hence the name Khabatu. However, this theory is not widely accepted and has been disputed by a number of people and organizations including the Indian Army. According to some sources, K. Kabutar was given the",124,185,,0.5527950310559007,7.014182615527996,0.8833456358370064,0.05286070162125922,0.86,0.8537226277372262,0.7629159641576327,49.24529639121002,44.16770186335404,45.69075261833238
Indian defence,"Indian defence forces are on alert following a major terror attack on the Indian Air Force (IAF) station in Uri, killing over 20 jawans and wounding another 30, with the government saying it has foiled a ""major conspiracy"".
Defence ministry sources said there has been a sharp increase in movement of Pakistan army and its spy agency, Inter-Services Intelligence -ISI -- along the Line of Control.
They also said that Pakistani spy agencies had earlier sent a group of terrorists for the attack to ensure that Indian security forces would come under attack. “The attackers were supposed to be neutralised by the Pakistan Army, but the group was intercepted by Indian troops before that,” said an officer.",125,194,,0.6470588235294118,7.545937746270389,0.9113884281752019,0.0415326720675965,0.9279999999999999,0.9149999999999999,0.8368244808689511,72.26555409164104,79.61764705882354,78.0409090909091
Indian defence,"Indian defence minister AK Antony will hold discussions on a possible deal to supply 126 combat aircraft to New Delhi.
""We will sign it in the coming days,"" said the official, speaking on condition of anonymity. ""But, we will wait for the next cabinet decision, and that would probably depend upon our budget allocation in this financial year.""
The defence ministry has asked for a Rs 200 billion (£2.5 billion) budget in 2013-14, up from Rs160 billion this year.",126,195,,0.7070707070707071,7.035264706814485,0.9245667970825444,0.03779909430424124,0.9066666666666666,0.9141333333333339,0.8395670358115123,92.08659217877096,87.93939393939394,67.35909090909091
Indian defence,"Indian defence forces are known for their bravery and valour. They fight for the country and keep it protected. But in a rare incident, an Indian soldier was allegedly shot dead during a gunbattle with militants on the Line of Control (LoC) in Jammu and Kashmir’s Pulwama.
An army soldier has been killed in an encounter with terrorists in south Kashmir's Anantnag'
— ANI (@ANI) November 29, 2019
The incident came to light when the army on Sunday said that a soldier and two terrorists had been shot during the gunfight on Saturday. “The soldier died during an exchange of fire while the search operations are going on to track down the terrorists,” the Indian Army’ said. The deceased soldier is believed to be a part of the 42-Bn Gajar Regiment. It is a unit of India’ Army which deals with anti-terror operations. He was killed while conducting a",127,198,,0.5536723163841808,7.366131074427723,0.8857872580109284,0.05080698409457388,0.8799999999999999,0.8943790849673203,0.805566088181749,64.91904286444063,68.19774011299435,62.18666121112929
Indian defence,"Indian defence minister Manohar Parrikar has announced the Indian Army will not use any ‘weapons of mass destruction’ during the upcoming Doklam standoff with Chinese forces.
The army chief General Bipin Rawat has also been ordered to ensure that all soldiers follow the orders of the government in the face-off between Indian and Chinese soldiers in Dokalam. General Rawatt has ordered that no use of arms should be made against the Chinese. The stand-offs have been continuing for about a week now. Both countries claim to have the ownership of Doklaam. It is a piece of land in India’s territory. However, the China claims to own the entire territory including the “finger” or the area between the two countries. In addition, India and China also face each other in Ladakh and in Sikkim. This stand off in Bhutan is one of those. China’",128,181,,0.5818181818181818,7.47358986395062,0.8939281108266512,0.04783434371650032,0.8733333333333332,0.8615602836879439,0.7949261002643054,54.5395824720959,60.6,48.96785714285714
Indian defence,"Indian defence minister Rajnath Singh, left, and his US counterpart Jim Mattis shake hands during a press conference in New Delhi on Wednesday. AFP
US Defense Secretary Jim Matiss on Friday said that the American-led coalition will be able to defeat the Islamic State in the Middle East, adding, ""it is going well"".
In a joint press briefing with his Indian counterpart Rajnikant Singh at the Defence Ministry in Delhi, he praised the US-India defence partnership and said, India will play significant role in defeating the IS.
The US Defence Minister, however, did not elaborate on any timeline of defeating IS in Syria and Afghanistan. “The IS is a global threat and the coalition has done some significant things,"" he said. Matis also said IS was in a ‘very poor shape’ but was still a threat.",129,187,,0.5487804878048781,7.027819284987273,0.8823387306341783,0.053123957009220166,0.8866666666666666,0.8865714285714289,0.7897133272824222,54.414325103008146,65.52439024390245,60.1412213740458
Indian defence,"Indian defence minister Nirmala Sitharaman and her Chinese counterpart Wei Fenghe had held talks in Moscow on Tuesday and agreed to further strengthen the existing mechanism for resolving disputes and managing military tensions on the border.
The defence ministers, who held the talks after the conclusion of the third India-Russia annual bilateral military dialogue, also agreed that the two sides had ""robust mechanisms"" for addressing border disputes in place since the last round of talks held in New Delhi in December 2018. (Also read: NDA govt to send 1,000 more troops to eastern Ladakh)
""Both leaders noted that robust mechanisms for resolution of border issues existed since our last meeting held at New Delhis, and the need to strengthen existing mechanisms and explore new ones for the same was underlined,"" the joint statement issued after talks between the defence chiefs said. The statement said the discussions on ways to prevent incidents and accidents,",130,187,,0.5755813953488372,7.5486792314639315,0.8926905839011586,0.04800181194172888,0.9199999999999999,0.8997297297297301,0.8150039192653565,86.0,78.92441860465117,77.38833333333334
Indian defence,"Indian defence minister AK Antony was in Beijing for the 4th India-China Defence Dialogue, during which he and senior Chinese military officers held talks. The meeting, held on 17 November, was held at the invitation of Chinese defence ministry.
The meeting between the two defence officials was part of a series of meetings held between both countries' defence ministers, who met on the sidelines of ""the 11th meeting of the India China Strategic Economic Dialogue"" on Monday. India's defence secretary Shashikant Sharma also met his Chinese counterpart Gen Wei Fenghe and held discussions on border issues. Both the defence departments will have their talks on Tuesday.",131,198,,0.5901639344262295,6.518573715061334,0.8902263498001636,0.05261491742022977,0.86,0.8465306122448971,0.7689589330125556,61.0,54.66393442622951,40.26438535309504
Indian defence,"Indian defence ministry has approved the procurement of 111 T-90MS tanks to modernise its Army and to replace the old T72B3s. The tanks will be procured through a Rs. 2,600-crore tender.
The tender for the tanks was issued in June 2017. After the bids were opened, the Indian government has decided to purchase the T90 tanks from Belarus. A senior defence official informed that the ‘T- 90 MS’ will replace 1,000 T -72 B3 tanks and 500 T84 / T85 Tanks. It was further reported that this decision was taken to reduce the number of different tanks with the same capabilities in the force. This will help in reducing the logistics and maintenance burden of the government as the new tank has a similar range of ammunition and is easy to maintain.",132,191,,0.5958904109589042,7.200171230840601,0.8961197096097664,0.04799600495483152,0.8640000000000001,0.8550819672131151,0.769602839148957,67.69476744186046,57.81506849315068,60.86538461538461
